date,kathas,venue_and_time,district,state,country,artists,organiser,updated_by,source_file
12-05-09,"Karnashapadam, Keechaka Vadham",Kollam,Kollam,Kerala,India,"Sadanam Krishnankutty, Kottakkal Chandrashekara Warrier, etc",,Hari the Midget,archive2009-2q.asp
11-05-09,"Poothana moksham, Dakshayagam","Koltharakavu Srikrishnaswami kshetram, Chirayankeezhu 8 PM",Kollam,Kerala,India,"Madavur Vasudevan Nair, Injakkadu Ramachandran Pillai, Thonnakkal Peethambaran, Chathanoor Kocjhunarayana Pilla, Kalani. Gopakumar ,Chirayankeezhu Murugan, Pattu: Pathiyoor Sankarankutty, Kala. Sajeev",Kshetram,kalani. gopakumar,archive2009-2q.asp
11-05-09,"Kirmeera Vadham, Utharaswayamvaram","irinjalakuda koodalmanikyam temple, 12",thrissur,Kerala,India,"Kalamandalam Balasubramaniyan,Kalanilayam Balakrishnan,Kalamandalm Manojkumar,Kottakkal Narayanan,Kalanialaym Rajeevan,Kalamandalam Rajesh Menon,Kunjunni,Kala:Sivadas,Kala:Balasundaran,Kala:rajnarayan",koodalmanikyam devaswam,sreejanvellani,archive2009-2q.asp
10-05-09,Kuchella Vrittam,Payanoor,Kanoor,Kerala,India,"Krishna: Kala. Gopi, Kuchella: Madavoor Vasudevan Nair, Pattu: Pathiyoor Shankarankutty, Kala. Babu Namboothiri, Chenda: Kala. Unnikrishnan, Maddalam: Kala. Sasi",,Hari the Midget,archive2009-2q.asp
10-05-09,"Bali Vadham, Daksha Yagam",Vijnanakalavedi 8:30 pm,Pattanamthitta,Kerala,India,"Bali: Sadanam Krishnankutty, Sugreeva: Kala. Ramachandran Unnithan, Rama: Kala. Krishnaprasad, Sita: Kala. Vijayan, Lakshmana: Kalanilayam Vinod, Ravana: Thonnakkal Peethambaran, Akamban & Maricha: Ka",Vijnanakalavedi,Louba Schild,archive2009-2q.asp
10-05-09,"Lavanasura Vadham, Dakshayagam",irinjalakuda koodalmanikyam temple,thrissur,Kerala,India,"Kalanilayam Gopi,Kalanilayam Vijayan,Vellinezhi Haridasan,Sadanam Vijayan,Kalamandalam Mohanakrishnan,Narayanan Embranthiri,Kalamandalam Sudheesh,Kunjunny,Kalanilayam Unnikrishnan,Kalamandalam Haridas",koodalmanikyam devaswam,sreejanvellani,archive2009-2q.asp
09-05-09,"kalyanasowgandhikam,keechaka vadham","irinjalakuda koodalmanikyam temple, 12",thrissur,Kerala,India,"Sadanam Krishnankutty,kotta:chandrashekharan,Kalanilayam gopi,Paland divakaran,nedumpilly ram mohan,kunjunni,raman namboodiri etc",koodalmanikyam devaswam,sreejanvellani,archive2009-2q.asp
08-05-09,Nalacharitham Randam Divasam,"irinjalakuda koodalmanikyam temple, 12",thrissur,Kerala,India,"Kalamandalam Gopi,Nelliyode,Margi Vijayakumar,Kalamandaam Krishnakumar,Kottakkal Devadasan,Kalanilayam Unnikrishnan,Kottakkal Madhu,Nedumpilly Rammohan,Kalamandalam Unnikrishnan,Kalamandalam Nanadakum",koodalmanikyam devaswam,sreejanvellani,archive2009-2q.asp
08-05-09,"Purapad, Melapadam, Kamsa Vadham",Vijnanakalavedi 8:30,Pathanamttitha,Kerala,India,"Purapad: Kalavedi Shankardas, Gagana Namboothiri, Kamsa: Madavoor Vasudevan Nair, Akrooran: Inchakkad Ramachandran Pillai, Krishna: FACT Padmanabhan, Balarama: Kala. Pradeep, Narada: Kala. Kesavan Nam",Vijnanakalavedi,Louba Schild,archive2009-2q.asp
07-05-09,"purappad, sangameshamahatmyam, balivijayam & bakavadham","irinjalakuda koodalmanikyam utsavam, 12.00",thrissur,Kerala,India,"kalanilayam raghavan,kalanilayam gopi,pariyanampatta,kala:madhumohan,kala:gopinathan, Kalamandalam Rajendran,Narayanan Embranthiri,Kala ramakrishnan,kala haridas,kala kunjunni,sivadas,udayan etc",koodalmanikyam devaswam,sreejanvellani,archive2009-2q.asp
07-05-09,"Kalyana Saugandhikam, Santhana Gopalam",Tiruvella,,Kerala,India,,,Hari the Midget,archive2009-2q.asp
07-05-09,,Evaloor,,Kerala,India,Comming soon....,,Hari the Midget,archive2009-2q.asp
06-05-09,Daksha Yagam & Kiratham,"Sree Mahadeva Temple, Nalpathenneeswaram, Panavally; 9.00 pm","Cherthala, Alappuzha",Kerala,India,"KTKL Chandrashekhara Warier, Keshavan Kndlyr, Vasudevan Kndlyr, KTKL Haridasan, KTKL Devadasan etc; Singers: KTKL Narayanan, KTKL Madhu etc; Chenda-KTKL Prasadkumar,KTKL Vijayaraghavan etc; Maddalam-K","S P Ajith Kumar, Chaithram,Panavally.",Abhijith Narayan,archive2009-2q.asp
06-05-09,"NALACHARITAM-1, KIRATHAM","PAZHAVEEDU TEMPLE, 8.30 PM",ALLEPPEY,Kerala,India,"KAL BALASUBRAMANYA, KALA RAMCHANDRAN UNNITHAN, MARGI VIJAYAN, KALA HARIKUMAR,KAL SHANMUGAN, PATHIYUR SANKARAN KUTTY, KAL AJESH, KOTTSANTOSH.,KUROOR VASUDEVAN NAMPOTIRI, ACHUTA WARRIER ETC","PAZHAVEEDU TEMPLE,C/O, ALPY DT KATHAKALI CLUB",KALARCODE MURALI,archive2009-2q.asp
06-05-09,DAKSHAYAGAM,"Thumbara Sri Bhadrakali Kshetram, Varkala 7.30 PM",Trivandrum,Kerala,India,"Chathannur Kochunarayana Pillai, Kala. Mahindran, Kala. Biju, Kala. Arkanoor Anil Kumar, Kalani. Gopakumar, Manoj etc.",Kshetram,kalanilayam gopakumar,archive2009-2q.asp
04-05-09,"Usha Chitralekha, Krishnavatharam,Ambareesha Charitham","MANNURKAVU DEVI kshetram, Mynagapilli",Kollam,Kerala,India,"Madavur Vasudevan Nair, Kala. Ramachandran, Chattannur Kochunarayana Pillai, Kala. Krishna Prasad,Kalani Gopakumar,Kala. Anil Kumar, Kala. Prashanth, Madhu Varanasi, PATTU Pathiyoor Sankarankutt, Kala",KKClub...(9744728886(gopakumar) ),kalanilayam Gopakumar,archive2009-2q.asp
03-05-09,"Subhadraharanam, Seethaswayamvaram","Sreerengam Hall,South gate,Therunakara,Kotayam",Kottayam,Kerala,India,"Arjuna: Kala. Gopi, Krishna: Kala. Rajesh, Subhadra: Kala. Shanmukhan, Parasurama: Kottakkal Kesavan, Rama: Kala. Rajeev, Pattu: Madambi Subrahmaniam Namboothiri, Kala. Babu Namboothiri, Chenda: Kala.",Kotayam Kaliyarag's Varshekam,Hari the Midget,archive2009-2q.asp
03-05-09,Subhadraharanam(Ist part),"Sreerengam Hall,South gate,Thirunakara, 4 PM",Kottayam,Kerala,India,"Kottayam KLIYARG's 35th Varshikam_ Arjunan-Pathmasree Kala:Gopi, Pattu-Kala:Madambi Subrahmanyan Naboothiri, Chenda-Kala:Unnikrishnan,","Kaliyarangu,Kottayam.Ph:9446432850","Mani,Vathukkndam",archive2009-2q.asp
02-05-09,Kachadevayani Narakasura vadham,PARASALA SRIMAHADEVA KSHETRAM 9PM,KOLLAM,Kerala,India,"Madavur vasudevan Nair, Nelliyode Vasudevan Namboodiri, Injakkadu Ramachandran Pillai, kala. professor balasubramanian kala. ratheesan, RLV Radhakrishnan, Attinkal peethambaran, Kalanilayam Gopakumar,",......(9744728886(gopakumar) ),kalanilayam gopakumar,archive2009-2q.asp
02-05-09,"Bali Vijayam , Daksha Yagam","CheriAzhikkal Siva Kshetram, (Karunagapally) 10 PM",,Kerala,India,"FACT Mohan,Chattanur Kochunarayana Pillai,Thiruvalla Harikumar",Utsava Samithi,kalanilayam gopakumar,archive2009-2q.asp
01-05-09,Karnasapadham,"Vaikkathur Siva Temple,Valanchery,6.30PM,(Kuttipur-Vaikathur-Perunthal)",Malappuram,Kerala,India,"Karnan-Pathmasree Kala:Gopi, Kunthi:Kotta:Chandrasekhara Variyar. Kottakal PSV Natyasangkam Trup.",Kottakal PSV Natyasangkam Trup,"Mani,Vathukkndam",archive2009-2q.asp
01-05-09,Lavanasuravadham,"Theatre Forum, Meyrin 8:30",Meyrin,Swiss,Switzerland,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Forum Meyrin,Hari the Midget,archive2009-2q.asp
30-04-09,"Devayani Charitham, Daksha Yagam",Poredam Mahadeva Kshetram 9 PM,Kollam,Kerala,India,"Madavur Vasudevan Nair, Kala. Rajasekharan, Arkanoor Prabha, RLV Gangadharan, Kala. Unnikrishnan, Kala. Rajeevan, Kala. Hari R. Nair, Kalani. Gopakumar, Kala. Anilkumar, Kala. Vaishakh, PATTU Kala. Sa",Poredam Kathakali Aswadaka Sangham,Kalanilayam Gopakumar,archive2009-2q.asp
30-04-09,"Nalacharitham 2nd day, Bali Vadham 9.30 PM",Ernakulam,Ernakulam,Kerala,India,"Kala. Balasubramaniam, Kala. Krishnakumar, Pattu: Palanad Divakaran, Chenda: Kala. Vijayakrishnan, Sreekanth Varma",Temple Committee,Hari the Midget,archive2009-2q.asp
29-04-09,"Karna Shapadham, Nizhal Kuthu","Kanakathuru Devi Kshetram, Kollam 9PM",Kollam,Kerala,India,"Natyakulathra Madavur Vasudevan Nair, Padmasree Kala. Gopi, Attinkal Peethambaran, Thonnakkal Peethambaran, Kala. Ramachandran Unnithan, Kala. Ramachandran, Kala. Rajasekharan, Kala. Murugan, Kala. Ba",Kollam Kathakali Club,kalanilayam gopakumar,archive2009-2q.asp
29-04-09,"Karna Shapadam, Nizhal Kutthu",Chavara Kollam Devi Temple,Kollam,Kerala,India,"Karna: Kala. Gopi, Kunthi: Kala. Rajashekaran, Duryodhana: Thonnakkal Peethambaran, Dusassana: Peethambaran, Bhanumathi: Kala. Anilkumar, Malayan: Kala. Ramachandran Unnithan, Malayathi: Kala. Ramacha",,Hari the Midget,archive2009-2q.asp
28-04-09,"Kalakeya Vadham , Bana Yudham","Navayikulam Sankaranarayana Kshetram, 7.30 PM",Trivandrum,Kerala,India,"Madavur Vasudevan Nair, Kattakkal Chandrasekharan, Chirakkara Madhavan Kutty, Kala. Ramachandran Unnithan, Kala. Rajasekharan, Chattannaur Kochunarayanana Pilla, Vijaya Krishnan, Kalani Vinod, Kalani ",Kollam Kathakali Club,kalanilayam gopakumar,archive2009-2q.asp
28-04-09,"Kalakeya Vadham, Bana Yudham","Narayikulam temple, KollamDist.",Kollam,Kerala,India,"Madavoor Vasudevan Nair, Kottakkal Chandrashekara Warrier, Pattu: Kottakkal Narayanan, Chenda: Kala. Unnikrishnan, etc","PSV NatyaSangham, Kottakkal",Hari the Midget,archive2009-2q.asp
27-04-09,"LAVANASURAVADHAM, DAKSHAYAGAM","Manakachotil Devi Kshetram, Kollam",Kollam,Kerala,India,"Kal Ramachandran Unnithan, Kal Kesavan Namboodiri, Kala Krishna Prasad, Kalanilayam Gopakumar, Vinodan, Kalabharathi Arun,2nd Story Kalani Gopi, Thonnakkal Peethambaran, Kal Balakrishnan, Kala. Krishn",Vallathol Kathakali Troupe.,kalanilayam gopakumar,archive2009-2q.asp
27-04-09,"Nalacharitham 2nd day, Thorana Yudham",Kottarakkara,,Kerala,India,"Nala: Kottakkal Chandrashekara Warrier, Damayanthi: Kala. Rajashekaran, Kali & Kattalan: Kala. Ramachandran Unnithan, etc, Hanuman: Madavoor Vasudevan Nair Pattu: Pathiyoor Shankarankutty, Kottakkal M",,Hari the Midget,archive2009-2q.asp
26-04-09,Nalacharitham 3rd day,Cholakerakode,,Kerala,India,Kottakkal Troup,,Hari the Midget,archive2009-2q.asp
26-04-09,"Sandana Gopalam , Narakasura Vadham",Karimbuzha Sreerama Swami Kshetram (Sreekrishnapuram) - 8 PM,Palakkad,Kerala,India,"Sandana Gopalam : Kala. Kesavan Namboothiri , Kala. Manoj etc. Narakasura Vadham : Kottakal Kesavan Kudalayar, Nelliyode Vasudevan Namboothri Paatu: Palanad Divakaran, Nedumpally Rammohan, Pullur Mano",Organised by Myself (04662 267999),Vikar,archive2009-2q.asp
26-04-09,Lavanasuravadham,"Lyon, France",France,Kerala,India,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Ravi Kumar,Hari the Midget,archive2009-2q.asp
25-04-09,AYYAPPA CHARITHAM,Neyyoor Ooramman Temple,kanyakumari,Tamilnadu,India,Awaiting schedule,Natyasala Thiruvananthapuram,Prasanthneyyoor,archive2009-2q.asp
25-04-09,"Rukmangada Charitam, Keechaka Vadham & Kiratham.","Peruvaram Mahadeva Temple, Peruvaram,North Paravur. 9.00 p.m.",Ernakulam,Kerala,India,"Vesham-Kot.Chandrasekhara Warrier,Kesava Kundalayar, Vasudeva Kundalayar,Devadas, Haridasan,Sudheer, Muraleedharan,Rajmohan,A.Unnikrishnan,Hareeswaran,Harikumar,C.M.Unnikrishnan, Sunilkumar,Manoj & Pr",Kshethropadesaka Samithi,"Biju Anand, North Paravur",archive2009-2q.asp
25-04-09,"Baka Vadham, Duryodhana Vadham",Veloor,,Kerala,India,"Asari: Kottayam Ramakrishnan, Pattu: Kala. Balachandran, Kalanilayam Sinu, Kala. Hareesh, Prasanth, Chenda: Kidangoor Rajesh, Maddalam: Kala. Harikumar, Mohanakuttan",,Hari the Midget,archive2009-2q.asp
25-04-09,Ramayana,Kalady,Ernakulam,Kerala,India,"Kalanilayam Gopi, Kalanilayam Gopinath, Madhu Varanasi, Kala. Mukundan, Renjith, Hari R. Nair, Pradeep, Manikandan, Vijayan, Tripayoor Peethambaran, Madhu, Kalanilayam Haridas,etc",,Hari the Midget,archive2009-2q.asp
25-04-09,"Kalyana Saugandhikam, Santhana Gopalam",Tiruvella,Alleppey,Kerala,India,"RLV Rajasekharan, Kal. Manmadhavan, Jayachandran, FACT Jayadeva Varma, Chingoli Gopalakrishnan, Thiruvalla Sivan, , Pattu- Thiruvall Gopikuttan, Kalanilayam Sasi, Chenda-Peethambaran, Maddalam Thiruva",,Hari the Midget,archive2009-2q.asp
25-04-09,"Rugmangada Charitham, Karnashapadam, Kiratham",Paravoor Ernakulam,Ernakulam,Kerala,India,Kottakkal Troup,,Hari the Midget,archive2009-2q.asp
25-04-09,Daksha Yagam,Kozhikode,Kozhikode,Kerala,India,Kottakkal Troup,,Hari the Midget,archive2009-2q.asp
24-04-09,1. DEVAYAANI SOYAMVARAM 2. RAAVANA VIJAYAM 3. KIRATHAM,"Sreekrishnaswamy Temple, Thodupuzha, 10.45 PM",Idukki,Kerala,India,"SREE. NELLIYODU VASUDEVAN NAMPOOTHIRI, KALANILAYAM GOPALAKRISHANAN, KALA.KRISHNAKUMAR, VELLINEZHI HARIDAS, KALA MANOJ, KALA PRADEEP Etc.","Sreekrishnaswamy Temple, Thodupuzha, 04862222488",SATHISH PALACKAL,archive2009-2q.asp
23-04-09,Sreekrishna Vijayam (Thodupuzha Sreekrishna Mahatmyam),"Sreekrishnaswamy Temple, Thodupuzha",Idukki,Kerala,India,"Nelloyodu Vasudevan Nampoothiri, Kalanilayam Gopalakrisnan, Kala Krishnakumar etc.","Thodupuzha Sreekrishna Temple,",Sathish Palackal,archive2009-2q.asp
23-04-09,Bhaka Vadam (With Aasaari),"Sreekrishnaswamy Temple, Thodupuzha, 10PM",Idukki,Kerala,India,"Nelliyodu Vaasudevan Nampoothiripad, Kalanilayam Gopalakrishnan, Kala krishnakumar etc..","Sreekrishnaswamy Temple, Thodupuzha",Sathish Palackal,archive2009-2q.asp
23-04-09,Lavanasuravadham,"Lyon, France",France,France,France,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Ravi Kumar,Hari the Midget,archive2009-2q.asp
23-04-09,Nalacharitham 1st day,Kottarakara,,Kerala,India,"Nala: Kottakkal Chandrashekara Warrier, Damayanthi: Kala. Rajashekaran, Hamsa: Madavoor Vasudevan Nair, Pattu: Pathiyoor Shankarankutty, Kala. Vinod, Chenda: Kala. Varanasi Narayana Namboothiri, Madda",,Hari the Midget,archive2009-2q.asp
22-04-09,balivadham,iraveeswaram mahadeva temple,kottayam,Kerala,India,"purappadu-kdmlr rahul ,ravana-kala.bagyanathan, rama-kala murali ,sita-kala vijayan bali-kott.devadas ,lakshmana-kudmlr rahul,jadayu-subash pattu-kala balachandran,sinu, chenda-rajesh,madhalam-hari",utsava committeee,girija,archive2009-2q.asp
21-04-09,Lavanasuravadham,"Neuchatel, France",France,France,France,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Ravi Kumar,Hari the Midget,archive2009-2q.asp
21-04-09,Daksha Yagam,Vijnanakalavedi 8:30 pm,Pattanamthitta,Kerala,India,"Daksha: Kala. Gopi, 2nd Daksha: Kottakkal Chandrashekara Warrier, Daksha wife: Kala. Shanmukhan, Brahmin: Kala. Arun, Sathi: Kalanilayam Gopalakrishnan, Veerabhadra: Kala. Ramachandran Unnithan, Bhadr",Vijnanakalavedi,Louba Schild,archive2009-2q.asp
21-04-09,KEECHAKAVADHAM,"Venue: Chinmayanjali Auditorium, Thondayad, Kozhikode Time: 5-30 pm",Kozhikode,Kerala,India,Sudeshna-Haripriya; Sairandhri-Kala.Vijayan; Keechakan-Kalanilayam Vasudevan; Valalan-Kala.Niraj;Pattu-Kottakal Madhu & Ram Mohan; Chenda-Kalani.Udayan; Maddalam-Kala.Venu; Chutti-Padamanabhan; Kopp-C,"NAVARASAM, KOZHIKODE, mob: 09846162317",Radha Madhavan,archive2009-2q.asp
21-04-09,"KATHAKALI WORKSHOP, ""KATHAKALIYENNA VISISHTA KALASRUSHTI"" & KATHAKALI-KEECHAKAVADHAM","'CHINMAYANJALI AUDITORIUM', THONDAYAD, KOZHIKODE-17(10 AM TO 8 PM)",KOZHIKODE,Kerala,India,"WORKSHOP:-PRAYER:A.V.UMA, SWAGATHAM:RENUKA VARMA, ADHYAKSHA PRASAMGAM: A.D.MADHAVAN, UTHGHATANAM:SWAMI ADHYATHMANANDA SARASWATHI, NANDI PRAKATANAM:RAGHUSANKAR PARTICIPANTS:-DO.C.RAJENDRAN:KATHAKALIYUT","RENUKA VARMA, 'NAVARASAM', KOZHIKODE 9605986672",RADHA MADHAVAN,archive2009-2q.asp
20-04-09,Lavanasuravadham,"Neuchatel, France",France,France,France,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Ravi Kumar,Hari the Midget,archive2009-2q.asp
20-04-09,Duryodhanavadham.,"Maruthoorvattam Temple,Cherthala.",Ernakulam.,Kerala,India,"Duryodhanan;ParvathiU Menon.Dhussasanan;GeethaRamesh.Dharmaputhrar;Radhika Ajayan.Krishnan;Subhadra.Panjali;Haripriya.Sakuni;Pramila.Raudrabheeman;FACT Padmanabhan.Chenda;""Kala""Unnikrishnan&Gopi krish",,Rakesh,archive2009-2q.asp
19-04-09,Kirmeeravadham (Poorva Bhagam),"Vivekodayam HSS, Thrissur, 5:30 PM",Thrissur,Kerala,India,"Dharmaputhrar: Kala. Shanmukhadas, Panchali: Kala. Sucheendran, Doumyan: Kala. Kasinathan, Suryan: Kala. Chinosh, Sreekrishnan: Kala. Arun Warrier, Sudrasanam : Kala. Neeraj Sangeetham : Kala. Babu Na",Thrissur Kathakali Club,Sreekanth (9495782916),archive2009-2q.asp
19-04-09,"Ravana Vijayam, Daksha Yagam",Emanoor Valakom Kottarakkara,,Kerala,India,,,Hari the Midget,archive2009-2q.asp
18-04-09,Nalacharitham 4thday Bakha Vadham,Haripad Subramaniaswami Temple 9:00 pm,Alleppey,Kerala,India,"Kala. Ramachandran Unnithan, Krishnaprasad, Balakrishnan, RLV Mohan, Kalanilayam Ravindranath Pai, Chingoli Gopalakrishnan, Madhu Varanasi, Haripad Ramu, Kalanilayam Sajeevan, Babu, Chenda: Kalabharat",,Hari the Midget,archive2009-2q.asp
18-04-09,"Purappad, Melappadam, Santhanagopalam, Seethaswayamvaram, Bakavadham",Ittithaanam,Kottayam,Kerala,India,"P.S.V. Natyasangam, Kottakkal",Temple Committee,Vaidyanathan (Swami),archive2009-2q.asp
18-04-09,Lavanasuravadham,"Paris, France",France,France,France,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Ravi Kumar,Hari the Midget,archive2009-2q.asp
18-04-09,Lavanaasuravadham(Mannan & Mannathi) & Kiraatham,"Thirupuraykal Temple,Thiruvazhiyode 1830hrs",Palakkad,Kerala,India,"Ka Kuttikrishnan,Ka Ramakrishnan,Ka Hari R Nair,Ka Mohanakrishnan,Ka Ananthanarayanan,dr Vellinezhi Achuthan Kutty,Sadanam Ramadas & Sreehari,Ka Venu, Ka Appunnitharakan","Vellinezhi Nanu Nair Smaraka Kalakendram,0466-2285",Vellinezhi Achuthan kutty,archive2009-2q.asp
18-04-09,"Ravanaudbhavam, Ravana Vijayam",Palakkad 5:30 pm,Palakkad,Kerala,India,"Madavoor Vasudevan Nair, Kala. Rajashekaran, Kesavan Namboothiri etc.",,Hari the Midget,archive2009-2q.asp
17-04-09,"Rugmangada Charitham,Thoranayuddham","Thiruvangaad Temple, Thalassery",Malappuram,Kerala,India,"P.S.V. Natyasangam, Kottakkal.",Temple Committee,Vaidyanathan (Swami),archive2009-2q.asp
17-04-09,Lavanasuravadham,Dijon France,France,France,France,"Hanuman: Sadanam Krishnankutty, Sita: Margi Vijayan, Lava: Sadanam Bhasi, Kusha: Sadanam Sadanandan, Shathrugna: Margi Ravindran, Pattu: Kalanilayam Unnikrishnan, Rajeev, Chenda: Kala. Balaraman, Madd",Ravi Kumar,Hari the Midget,archive2009-2q.asp
16-04-09,"Kalyana Saugandhikam, Sita Swayamvaram, Duryodhana Vadham",Kottayam,Kottayam,Kerala,India,Kottakkal Troup,,Hari the Midget,archive2009-2q.asp
16-04-09,Nizhalkuthu,"Kattampakku (near Kaduthuruthy), 9:00 PM",Kottayam,Kerala,India,"Kala.Saseendran(malayan), Kala.Kesavan Namboothiri(malayathi),Kala.Bhagyanath, Kala.Prasanth etc. Music: Kott.P.D.Namboothiri, Kala.Balachandran etc.",,Gireesh,archive2009-2q.asp
15-04-09,"Thodayam, Purapad, Melapadam, Karnasapadam, Bali Vadham",Kottayam,Kottayam,Kerala,India,Kottakkal Troup,,Hair the Midget,archive2009-2q.asp
14-04-09,"Kacha Devayani, Thoranayudham",Cochin,Cochin,Kerala,India,"Kala. Kesavan Namboothiri, etc",,Hari the Midget,archive2009-2q.asp
14-04-09,Kalyanasougandhikam,"Ramamangalam Perumthrikkovil, 7:00 PM",Ernakulam,Kerala,India,"Nelliyodu Vasudevan Namboothiri, Kala.Balasubrahmanyan etc.",,Gireesh,archive2009-2q.asp
13-04-09,Bali Vadham,Palakkad,Palakkad,Kerala,India,"Bali: Kala. Pradeep, Sugreeva: Kalanilayam Vasu, Rama: Palakkad Gopika, Pattu: Sadanam Shivadasan, Chenda: Sadanam Ramakrishnan",,Hari the Midget,archive2009-2q.asp
12-04-09,Nalacheritham 1st day,sreekrishna temple south chittoor,,Kerala,India,"Nala: Kala. Gopi, Hamsa: FACT Padmanabhan, etc, Pattu: Kalanilayam Unnikrishnan, Kottakkal Madhu, Kalanilayam Rajeev, Chenda: Kala. Unnikrishnan, Maddalam: Kala. Sasi",,Hari the Midget,archive2009-2q.asp
11-04-09,"Kuchella Vrittam, Prahlada Charitham",Kottayam 8:30,Kottayam,Kerala,India,"Kuchella: FACT Mohan, Krishna: Tiruvella Haripotti, Kala. Rajesh, Kuchella wife: Muralikrishnan Namboothiri, Narasimha: Nelliyodu Vasudevan Namboothiri, Hiranyakashipu: Kottakkal Kesavan, Prahlada: Mu",,Hari the Midget,archive2009-2q.asp
11-04-09,Subhadraharanam,Vijnanakalavedi 8:30 PM,Pattanamthitta,Kerala,India,"Balarama: Kottakkal Chandrashekara Warrier Krishna: Kala. Pradeep Brahmins: Kala. Kesavan Namboothiri, Kalanilayam Vinod, Pattu: Kottakkal Narayanan, Kottakkal Narayanan V., Chenda: Kala. Unnikrishnan",Vijnanakalavedi,Louba Schild,archive2009-2q.asp
10-04-09,Ahalyamoksham [ by Kalarcode Narayanan Nair] & Subhadraharanam.,"SDV Besant Hall, 20.00 hrs.",Aalapuzha,Kerala,India,"44th Anniversary of Kalarcodu Narayanan Nair Memo. Aalapuzha Dist. Kathakali Club. Prappaadu, MELAPPADAM Presented by the most popular team in Kerala Kuroor,Krishnadas,Kota.Radhakrishnan and Kala. Ach",Kalarcode Narayanan Nair Memo. Kathakali club.,V.Madhu kumar,archive2009-2q.asp
10-04-09,"SubhadraHaranam (Utharabhagam), AhalyaMoksham","08.00 PM | Besant Hall, Alappuzha Town",Alappuzha,Keralam,India,"Kottackal Chandrasekhara Variar (Devendran), Kalamandalam Ramachandran Unnithan (Brahmanan 1, Gouthaman), Kalamandalam Ramakrishnan (Balabhadran), Mathur Govindankutty (Ahalya), Kalamandalam Sreekumar",Alappuzha District Kathakali Club,Haree,archive2009-2q.asp
10-04-09,duryodhanavadham,banglore club for kathakali and other arts [BCKA] chowdaiah memmorial hall 6.30,BANGLORE,Kerala,India,duryodhanan-KOTTAKKAL NANDAKUMARAN NAIR dhussasanan - KALA HARI.R.NAIR dharmaputhrar-KALA VIPIN sakuni THRIPPAYYA PEETHAMBARAN panchali-KALA ABHIMANYU krishnan- KALA HARIDAS mumukshu- KALA BAJIYO roud,JANABHERI KATHAKALI KENDRAM 9447995636,abhimanyu.v,archive2009-2q.asp
10-04-09,"Nalacharitham 3 Divasam, Dhakshayagham","Perumbavoor Dharmasastha Kshethram, Perumbavoor 1000 PM",Ernakulam,Kerala,India,"Padmasree Kal Gopi, Sarvasree Nelliyodu Vasudevan, Sadanam Krishnankutty, Kal Rajasekharan etc Pattu-Kalanilayam Unnikrishnan, Babu Namboothiri, Kalanilayam Rajeevan etc, Chenda- Kala Unnikrishnan etc",TDB and Ulsavagoshacommitte,Pookote Nandakishor,archive2009-2q.asp
10-04-09,"NALACHARITHAM 3,DAKSHAYAGAM","DHARMASASTHA TEMPLE,PERUMBAVOOR",ERNAKULAM,Kerala,India,"PADAMSREE KALAMANDALAM GOPI,NELLIYODU VASUDEAVN NAMBOODIRI,SADANAM KRISHNAN KUTTI,KALANILAYAM UNNIKRISHNAN,KALAMADALAM UNNIKRISHNAN,KALAMANDALAM SASI",,KR RAGHUNATH,archive2009-2q.asp
10-04-09,"Purapadu, Melapadam, Rugmangathacharitham, Kiratham","Theruvalur Mahadeva Temple, Ner Aluve, 10pm",Eranakulam,Kerala,India,"Vesham-Kala:Sreekumar,Kalani:Rajasekharan,Kala:Sankaranarayanan,Kala:Vijayakumar,R.L.V.Sumil kumar,R.L.V.Pramod...... Pattu-Kala:Hareesh,Kala:Sudhesh,Kala:Sreejith. Chenda-Gopikreshnan Thamburan,Kalan",,"Mani,Vathukkodam",archive2009-2q.asp
